id,sku,ean,ean_uk,ean_it,ean_de,ean_fr,ean_es,ean_pt,ean_us,name,slug,width,length,height,frame_width,folded_up_height,folded_up_projection,folded_down_projection,frame_distance_from_ground,mounting_frame_height,maximum_mattress_depth,orientation,type,color,weight,stock,package_dimensions,pack_1,pack_2,pack_3,pack_4,price_gbp,price_euro,price_usd,sale_percent,sale_fix_gbp,sale_fix_euro,sale_fix_usd,sale_price_gbp,sale_price_euro,sale_price_usd,category,parent_category,sub_category,backorder,visibility,warranty,description,image,hover_image,product_images,product_image_alt,meta_title,meta_description,has_3d,created_at,updated_at
163,,5035012056868,,,,,,,,Sofa Corner Seat Bed Front,sofa-corner-seat-bed-front-86-7x86-7,867,867,766,,,,,,,,Vertical,Bed Front,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Corner Seat Bed Front 86,7x86,7 Beige","Sofa Corner Seat Bed Front 86,7x86,7","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
164,,5065566895350,,,,,,,,Sofa Base Module 800 Bed Front,sofa-base-module-800-bed-front-81-2x81-2,812,812,385,,,,,,,,Vertical,Bed Front,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Base Module 800 Bed Front 81,2x81,2 Beige","Sofa Base Module 800 Bed Front 81,2x81,2","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
165,,5015394200527,,,,,,,,Sofa Base Module 600 Bed Front,sofa-base-module-600-bed-front-61-2x81-2,612,812,385,,,,,,,,Vertical,Bed Front,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Base Module 600 Bed Front 61,2x81,2 Beige","Sofa Base Module 600 Bed Front 61,2x81,2","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
166,,5022150671757,,,,,,,,Sofa Armrest Bed Front,sofa-armrest-bed-front-68-8x6-2,688,62,480,,,,,,,,Vertical,Bed Front,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Armrest Bed Front 68,8x6,2 Beige","Sofa Armrest Bed Front 68,8x6,2","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
167,,5089221464970,,,,,,,,Sofa 800 Free Standing,sofa-800-free-standing-87-2x83-4,872,834,477,,,,,,,,Vertical,Free Standing,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 800 Free Standing 87,2x83,4 Beige","Sofa 800 Free Standing 87,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
168,,5017087613522,,,,,,,,Sofa 1000 Free Standing,sofa-1000-free-standing-107-2x83-4,1072,834,766,,,,,,,,Vertical,Free Standing,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1000 Free Standing 107,2x83,4 Beige","Sofa 1000 Free Standing 107,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
169,,5020289082406,,,,,,,,Sofa 1200 Free Standing,sofa-1200-free-standing-127-2x83-4,1272,834,766,,,,,,,,Vertical,Free Standing,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1200 Free Standing 127,2x83,4 Beige","Sofa 1200 Free Standing 127,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
170,,5086980127267,,,,,,,,Sofa 1400 Free Standing,sofa-1400-free-standing-147-2x83-4,1472,834,766,,,,,,,,Vertical,Free Standing,Beige,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa1.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1400 Free Standing 147,2x83,4 Beige","Sofa 1400 Free Standing 147,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
171,,5095589194328,,,,,,,,Sofa 800 Bed Front,sofa-800-bed-front-80-8x86-7-grey-171,808,867,766,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 800 Bed Front 80,8x86,7 Grey","Sofa 800 Bed Front 80,8x86,7","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
172,,5091350812185,,,,,,,,Sofa 1000 Bed Front,sofa-1000-bed-front-100-8x86-7-grey-172,1008,867,766,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1000 Bed Front 100,8x86,7 Grey","Sofa 1000 Bed Front 100,8x86,7","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
173,,5010161949153,,,,,,,,Sofa 1200 Bed Front,sofa-1200-bed-front-120-8x86-7-grey-173,1208,867,766,,,,,,,,Vertical,Bed Front,Grey,35,100,,85x38x11,73x48x18,130x32x32,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1200 Bed Front 120,8x86,7 Grey","Sofa 1200 Bed Front 120,8x86,7","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
174,,5082033957769,,,,,,,,Sofa 1400 Bed Front,sofa-1400-bed-front-140-8x86-7-grey-174,1408,867,766,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1400 Bed Front 140,8x86,7 Grey","Sofa 1400 Bed Front 140,8x86,7","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
175,,5022560464132,,,,,,,,Sofa Corner Seat Bed Front,sofa-corner-seat-bed-front-86-7x86-7-grey-175,867,867,766,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Corner Seat Bed Front 86,7x86,7 Grey","Sofa Corner Seat Bed Front 86,7x86,7","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
176,,5067885787036,,,,,,,,Sofa Base Module 800 Bed Front,sofa-base-module-800-bed-front-81-2x81-2-grey-176,812,812,385,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Base Module 800 Bed Front 81,2x81,2 Grey","Sofa Base Module 800 Bed Front 81,2x81,2","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
177,,5019186132536,,,,,,,,Sofa Base Module 600 Bed Front,sofa-base-module-600-bed-front-61-2x81-2-grey-177,612,812,385,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Base Module 600 Bed Front 61,2x81,2 Grey","Sofa Base Module 600 Bed Front 61,2x81,2","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
178,,5078328161981,,,,,,,,Sofa Armrest Bed Front,sofa-armrest-bed-front-68-8x6-2-grey-178,688,62,480,,,,,,,,Vertical,Bed Front,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Bed Front,sofas,Bed Front,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa Armrest Bed Front 68,8x6,2 Grey","Sofa Armrest Bed Front 68,8x6,2","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
179,,5004156879427,,,,,,,,Sofa 800 Free Standing,sofa-800-free-standing-87-2x83-4-grey-179,872,834,477,,,,,,,,Vertical,Free Standing,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 800 Free Standing 87,2x83,4 Grey","Sofa 800 Free Standing 87,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
180,,5081612033219,,,,,,,,Sofa 1000 Free Standing,sofa-1000-free-standing-107-2x83-4-grey-180,1072,834,766,,,,,,,,Vertical,Free Standing,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1000 Free Standing 107,2x83,4 Grey","Sofa 1000 Free Standing 107,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
181,,5001677798358,,,,,,,,Sofa 1200 Free Standing,sofa-1200-free-standing-127-2x83-4-grey-181,1272,834,766,,,,,,,,Vertical,Free Standing,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1200 Free Standing 127,2x83,4 Grey","Sofa 1200 Free Standing 127,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
182,,5081250181155,,,,,,,,Sofa 1400 Free Standing,sofa-1400-free-standing-147-2x83-4-grey-182,1472,834,766,,,,,,,,Vertical,Free Standing,Grey,,100,,,,,,499,499,499,,,,,,,,Sofas > Free Standing,sofas,Free Standing,false,Visible,Lifetime,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",/sofa2.webp,/sofa3.webp,"[""/sofa1.webp"",""/sofa2.webp"",""/sofa3.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp""]","Sofa 1400 Free Standing 147,2x83,4 Grey","Sofa 1400 Free Standing 147,2x83,4","The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
183,,5013938608196,,,,,,,,Single Comfort Mattress,single-comfort-mattress-90x190x20,900,1900,200,,,,,,,,Vertical,Comfort,White,,100,,,,,,399,399,399,,100,100,100,299,299,299,Mattresses > Comfort,mattresses,Comfort,true,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp""]",Single Comfort Mattress 90x190x20 White,Single Comfort Mattress 90x190x20,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",false,2026-08-25 08:58:21.710372+00,2026-08-25 08:58:21.710372+00
